codigo_inep,escola
31368920,COLEGIO FAMA
52104532,COLEGIO FAMILIA DE NAZARE
27216845,COLEGIO FANTASTICO
23277149,COLEGIO FARIAS BRITO JOVEM EUSEBIO
23025646,COLEGIO FARIAS BRITO SOBRALENSE
41377672,COLEGIO FATEB EDUCACAO INFANTIL ENSINO FUNDAMENTAL MEDIO E PROFISSIONAL
51067439,COLEGIO FATO - CENTRO
51091321,COLEGIO FATO - COXIPO
26181231,COLEGIO FAZER CRESCER - ENSINO MEDIO
24080411,COLEGIO FENIX
29301521,COLEGIO FENIX
31358266,COLEGIO FENIX DE ENSINO FUNDAMENTAL E ENSINO MEDIO
41393619,COLEGIO FERA -GRUPO MATTOS LEAO EDUCACIONAL EI EF M
26137255,COLEGIO FERNANDO FERRARI
35126779,COLEGIO FERREIRA PRADO
21279721,COLEGIO FETMA E FETMA KIDS
35176734,COLEGIO FIDENS
52110400,COLEGIO FILOS
52098966,COLEGIO FILOSOFO LTDA
29182301,COLEGIO FLAMBOYANTS LTDA
43219616,COLEGIO FLEMING CANOAS
43215688,COLEGIO FLEMING CAXIAS DO SUL
42163137,COLEGIO FLEMING CRICIUMA
42163781,COLEGIO FLEMING FLORIANOPOLIS
43215360,COLEGIO FLEMING PASSO FUNDO
43215572,COLEGIO FLEMING PELOTAS
52116204,COLEGIO FLORESTA
52106420,COLEGIO FLORESTA - UNIDADE FLAMBOYANT
27054195,COLEGIO FOCUS
35004887,COLEGIO FOCUS
33196257,COLEGIO FORCA MAXIMA DA BARRA DA TIJUCA
33200530,COLEGIO FORCA MAXIMA DA TAQUARA
33190321,COLEGIO FORCA MAXIMA DE CAMPO GRANDE
33185433,COLEGIO FORCA MAXIMA DE DUQUE DE CAXIAS LTDA
33107998,COLEGIO FORCA MAXIMA DE LARANJEIRAS
33166560,COLEGIO FORCA MAXIMA DE NOVA IGUACU LTDA - ME
33053367,COLEGIO FORCA MAXIMA DE PIABETA
33090041,COLEGIO FORCA MAXIMA DE SAO GONCALO LTDA - ME
33448256,COLEGIO FORCA MAXIMA DE SAO JOAO DE MERITI
33197156,COLEGIO FORCA MAXIMA DE VILA DA PENHA
33159599,COLEGIO FORCA MAXIMA DE VILAR DOS TELES
42160073,COLEGIO FORMULA
35009990,COLEGIO FORTITUDE
52099024,COLEGIO FRACTAL CIDADE JARDIM
31006424,COLEGIO FRANCISCANO SAGRADA FAMILIA
43056172,COLEGIO FRANCISCANO SAO JOSE
33125864,COLEGIO FRANCISCO DE ASSIS
42003571,COLEGIO FRANCISCO JOSE FERREIRA NETO
33070954,COLEGIO FRANKLIN CARNEIRO
22144137,COLEGIO FRATER
31005673,COLEGIO FREDERICO OZANAM
22010270,COLEGIO FREI FRANCISCO
33185425,COLEGIO FREINET
42118670,COLEGIO FROEBEL
31383392,COLEGIO FUCAMP
35122506,COLEGIO FUTURA
42111706,COLEGIO FUTURAO
42103894,COLEGIO FUTURO EIRELI - ME
33192030,COLEGIO FUTURO VIP - RECREIO
31371777,COLEGIO GABARITO
31354562,COLEGIO GABARITO
31352195,COLEGIO GABARITO
31382655,COLEGIO GABARITO - UNIDADE II
43210643,COLEGIO GABARITO CANOAS
43203876,COLEGIO GABARITO ZONA NORTE
43085679,COLEGIO GABRIEL TABORIN
41066545,COLEGIO GABRIELA MISTRAL
52034720,COLEGIO GALATAS
52020517,COLEGIO GALILEU
31281883,COLEGIO GALILEU
29304407,COLEGIO GALILEU
35127197,COLEGIO GALILEU GALILEI
35009476,COLEGIO GALILEU GALILEI UNIDADE VILA EMA
31305294,COLEGIO GAMA DE SAO GOTARDO
35581781,COLEGIO GANDOLFI
33176310,COLEGIO GAPE
35007094,COLEGIO GENESIS
29342872,COLEGIO GENESIS
33548250,COLEGIO GENESIS DE RESENDE
29375967,COLEGIO GENIO S
52104699,COLEGIO GENIOS UNIDADE II
17056721,COLEGIO GENIUS
52024660,COLEGIO GENIUS
31360147,COLEGIO GENOMA
29478952,COLEGIO GENOMA
31364517,COLEGIO GENOMA
31378496,COLEGIO GENOMA II
15581276,COLEGIO GENTIL BITTENCOURT
50010530,COLEGIO GERACAO
25133233,COLEGIO GERACAO
42106311,COLEGIO GERACAO
33189820,COLEGIO GERACAO Z LTDA
26193957,COLEGIO GGE
26190451,COLEGIO GGE
25133861,COLEGIO GGE
26163039,COLEGIO GGE
15552900,COLEGIO GILDETE DUTRA
35100024,COLEGIO GIORDANO
35143595,COLEGIO GIUSTO ZONZINI
21267324,COLEGIO GLAUCIA COSTA
42116201,COLEGIO GLOBAL
23276002,COLEGIO GLOBOMAX
52032973,COLEGIO GOIANIENSE ADVENTISTA
43100007,COLEGIO GONZAGA
33058806,COLEGIO GRACILIANO RAMOS
35155044,COLEGIO GRADUAL CERQUILHO
26173280,COLEGIO GRANDE PASSO
35008774,COLEGIO GRATITUDE
22144919,COLEGIO GREAT
29182387,COLEGIO GREGOR MENDEL
26289601,COLEGIO GREMIO EDUCATIVO
33194181,COLEGIO GUAPIMIRIM LTDA
17057280,COLEGIO GUARAI
35141773,COLEGIO GUARARAPES EIEFEM
23275871,COLEGIO GURI SENIOR
50027956,COLEGIO HARMONIA - UNIDADE I
43113338,COLEGIO HEBE MARSIGLIA
35800193,COLEGIO HEITOR GARCIA
35566950,COLEGIO HELENA
31220353,COLEGIO HELENA BICALHO
29342880,COLEGIO HELYOS
26146770,COLEGIO HEMERLINDA CORREIA
50024701,COLEGIO HERMESINDO ALONSO GONZALEZ
51062372,COLEGIO HEXAGONO
31371750,COLEGIO HG6
15569179,COLEGIO HIPER IDEAL DE EDUCACAO BASICA
24084140,COLEGIO HIPOCRATES ZONA NORTE
24069329,COLEGIO HIPOCRATES ZONA SUL
35144903,COLEGIO HOLUS SM LTDA
35189182,COLEGIO HORIZONTE
35118936,COLEGIO HORIZONTES
51036169,COLEGIO IBERO AMERICANO
33130027,COLEGIO IBPI BARRA DA TIJUCA
33143366,COLEGIO ICARO
51088363,COLEGIO IDEAL
15171639,COLEGIO IDEAL
29423783,COLEGIO IDEAL
25128450,COLEGIO IDEAL
29450640,COLEGIO IDEAL
53014111,COLEGIO IDEAL - UNIDADE III
53017030,COLEGIO IDEAL FUNDAMENTAL - UNIDADE V
28032799,COLEGIO IDEAL LTDA-EPP
35004247,COLEGIO IDEALISTA PROFESSOR BENEDITO ORTIZ
35174968,COLEGIO IDEALIZE
42164478,COLEGIO IDENTIDADE
29456096,COLEGIO IEPROL
24042412,COLEGIO IESC LTDA
52104818,COLEGIO IESGO MASTER
33116784,COLEGIO IGLESIAS
51044005,COLEGIO IMACULADA CONCEICAO
31302848,COLEGIO IMACULADA CONCEICAO
21136971,COLEGIO IMACULADA CONCEICAO LTDA
52042340,COLEGIO IMACULADO CORACAO DE MARIA
31346314,COLEGIO IMP LTDA
15586715,COLEGIO IMPACTO
29406579,COLEGIO IMPACTO
29428289,COLEGIO IMPACTO
15570479,COLEGIO IMPACTO
52097633,COLEGIO IMPACTO
22141200,COLEGIO IMPACTO
23276584,COLEGIO IMPACTO CAMOCIM
15155005,COLEGIO IMPACTO DE ICOARACI
15118967,COLEGIO IMPACTO DE PARAGOMINAS
15225020,COLEGIO IMPACTO- MANGUEIRAO
33222401,COLEGIO IMPERADOR LTDA EPP
41100700,COLEGIO IMPERATRIZ DONA LEOPOLDINA
21318433,COLEGIO IMPERIAL
31334251,COLEGIO IMPERIO EDUCACIONAL DE ENSINO FUNDAMENTAL E ENSINO MEDIO
31382744,COLEGIO IMPERIO WIN
25119826,COLEGIO INA
26178133,COLEGIO INCENTIVO
22056955,COLEGIO INDUSTRIAL SAO FRANCISCO DE ASSIS
25064266,COLEGIO INES SOARES
26133199,COLEGIO INOVACAO
51006952,COLEGIO INOVACAO EDC INFANTIL ENS FUNDAMENTAL E MEDIO
27052125,COLEGIO INOVAR
26182262,COLEGIO INOVAR
22144668,COLEGIO INOVE
35005391,COLEGIO INSPIRA ENSINO FUNDAMENTAL E MEDIO
41060199,COLEGIO INSTITUTO CRISTAO
33176671,COLEGIO INSTITUTO MARCOS FREITAS
31374709,COLEGIO INTEGRA
35808489,COLEGIO INTEGRACAO JUNDIAI
27051625,COLEGIO INTEGRADO
31382515,COLEGIO INTEGRADO ALFA
15174476,COLEGIO INTEGRADO BELEM LTDA
31246182,COLEGIO INTEGRADO DE SAO LOURENCO
31302520,COLEGIO INTEGRADO JEAN PIAGET
29347980,COLEGIO INTEGRADO MANOEL LOBO
22141006,COLEGIO INTEGRADO SANTO ANDRE
41029429,COLEGIO INTEGRADO SONIA MARCONDES
31377953,COLEGIO INTEGRADO UBERABA
52103161,COLEGIO INTEGRADO UNIDADE AREIAO
35155779,COLEGIO INTEGRADO VERITAS
29182344,COLEGIO INTEGRAL
52072568,COLEGIO INTEGRAL DE CATALAO
23277467,COLEGIO INTELECTO
29441730,COLEGIO INTELECTO
15572005,COLEGIO INTELECTUAL
52103870,COLEGIO INTELECTUAL INTEGRAL LTDA
17055741,COLEGIO INTELECTUS
28034414,COLEGIO INTELLECTUS
27226620,COLEGIO INTENSIVO SISTEMA DE ENSINO LTDA
25117050,COLEGIO INTENSIVO UNIDADE I COSTA E SILVA
41002202,COLEGIO INTENTUS - EDUCACAO INFANTIL E ENSINO FUNDAMENTAL E MEDIO
31332780,COLEGIO INTER ACAO UNIDADE II
52108180,COLEGIO INTER EDUC - ENSINO E APRENDIZAGEM
29494605,COLEGIO INTERACAO EMPREENDIMENTOS EDUCATIVOS LTDA
17056527,COLEGIO INTERACAO VOZES ATIVAS UNIDADE II
52100723,COLEGIO INTERATIVA - UNIDADE SAO JUDAS TADEU
52109224,COLEGIO INTERATIVA - UNIDADE SENADOR CANEDO
41031105,COLEGIO INTERATIVA EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO
27321029,COLEGIO INTERATIVO
35470223,COLEGIO INTERATIVO DE CRUZEIRO
29232864,COLEGIO INTERATIVO DE MARACAS
33447250,COLEGIO INTERATIVO ENSINO MEDIO
26055198,COLEGIO INTERATIVO JARDIM DA CRIANCA
16007743,COLEGIO INTERGENIUS
35130205,COLEGIO INTERNACIONAL RADIAL
33457239,COLEGIO INTERNACIONAL SIGNORELLI
35006144,COLEGIO INVICTUS TEENS
33040516,COLEGIO IPIRANGA
23183675,COLEGIO IPUENSE
26151553,COLEGIO IRENE BORGES
16004779,COLEGIO IRMA MARIA JOSE
51036185,COLEGIO ISAAC NEWTON - CIN - MATUTINO E VESPERTINO
51064677,COLEGIO ISAAC NEWTON - CIN INTEGRAL ITA MEDICINA
43104983,COLEGIO ISRAELITA BRASILEIRO
35009792,COLEGIO JADE
23062622,COLEGIO JANUSA CORREA
52086615,COLEGIO JAO LTDA
28072430,COLEGIO JARDINS LTDA
33036659,COLEGIO JEAN PIAGET
35419400,COLEGIO JEAN PIAGET DE PIRAPOZINHO CENTRO EDUCACIONAL
35010346,COLEGIO JEAN PIAGET UNIDADE II
35006289,COLEGIO JEAN PIAGET UNIDADE III
35808076,COLEGIO JESUS ADOLESCENTE
25103269,COLEGIO JOAO HERMAN RODRIGUES DE FIGUEIREDO
43238203,COLEGIO JOAO PAULO I HIGI
33081727,COLEGIO JOAO PAULO I LTDA-EPP
31349127,COLEGIO JOAO PAULO II
15547205,COLEGIO JOAO XXIII
23276320,COLEGIO JOAQUIM BARROSO NETO II
26163888,COLEGIO JOSE BENJAMIN DE SOUZA LEAO
27024075,COLEGIO JOSE CORREIA VIANNA
28022009,COLEGIO JOSE FERNANDES DA FONSECA
23006137,COLEGIO JOSE MARIA MONTEIRO
29208955,COLEGIO JOSE NOGUEIRA
35144496,COLEGIO JOSEENSE
52086488,COLEGIO JR
35300408,COLEGIO JS
31343447,COLEGIO JUNQUEIRA - UNIDADE II
35448205,COLEGIO KELVIN
35581021,COLEGIO KELVIN SISTEMA DE ENSINO CATANDUVA
29191467,COLEGIO KENNEDY
31105953,COLEGIO KENNEDY 1º E 2º GRAUS
33182086,COLEGIO KOELER
42153379,COLEGIO KRAPP LTDA
43037682,COLEGIO LA SALLE
51169827,COLEGIO LA SALLE
43039260,COLEGIO LA SALLE
43043666,COLEGIO LA SALLE
43060129,COLEGIO LA SALLE
43043674,COLEGIO LA SALLE - CARMO
15173330,COLEGIO LA SALLE ANANIDEUA
51027909,COLEGIO LA SALLE ATEC
31335746,COLEGIO LAIS FARNETTI
31180530,COLEGIO LASER
12028835,COLEGIO LATO SENSU
33530220,COLEGIO LAURA MATOS UNIDADE 2
28017986,COLEGIO LAVOISIER
42005728,COLEGIO LEGADO
51069431,COLEGIO LEIBNIZ
35144617,COLEGIO LEME
42084695,COLEGIO LEME LTDA
29429870,COLEGIO LEONARDO DA VINCI
31123544,COLEGIO LEONARDO DA VINCI
29473497,COLEGIO LEONARDO DA VINCI
43172440,COLEGIO LEONARDO DA VINCI- BETA
43172423,COLEGIO LEONARDO DA VINCI-ALFA
22022406,COLEGIO LEROTE LTDA
41395832,COLEGIO LIBANO-BRASILEIRO
50028820,COLEGIO LICEU - UNID II
35007027,COLEGIO LICEU ARCANJOS
52099490,COLEGIO LIDER
33170355,COLEGIO LIDER
31369667,COLEGIO LIDER
33189692,COLEGIO LIMA CORREA LTDA
29422353,COLEGIO LINCE LTDA
24001295,COLEGIO LIRIOS LTDA
21199809,COLEGIO LITERATO
31376442,COLEGIO LIVRE APRENDER
33171467,COLEGIO LLESSER UNIDADE 2
41382366,COLEGIO LOBO DO PARANA - ENSINO FUNDAMENTAL E MEDIO
26153050,COLEGIO LOGOS
31006157,COLEGIO LOGOSOFICO GONZALEZ PECOTCHE
35006933,COLEGIO LONDON UNIDADE II
31376272,COLEGIO LOSANGO
31321257,COLEGIO LOSANGO DE ARCOS
31329576,COLEGIO LOSANGO DE CAMPO BELO
31309770,COLEGIO LOSANGO DE FORMIGA
31354848,COLEGIO LOSANGO DE LAVRAS
31184349,COLEGIO LOSANGO DE UBA
23235900,COLEGIO LOURENCO FILHO - PARANGABA
23073209,COLEGIO LOURENCO FILHO CENTRAL
52105695,COLEGIO LUMEN
50030590,COLEGIO LUMIERE ENSINO FUNDAMENTAL
29396760,COLEGIO LUMINAR
35008842,COLEGIO LUMISOL
31372013,COLEGIO LUNOS EDUCACIONAL
32076363,COLEGIO LUSIADAS
43073875,COLEGIO LUTERANO REDENTOR
35123146,COLEGIO LUXON EIEFEM
31230642,COLEGIO LYCEU
31344176,COLEGIO M2
31300454,COLEGIO M2 - FERNAO DIAS
31376191,COLEGIO M2 - PEDRO LEOPOLDO
31371742,COLEGIO M2 - VESPASIANO
33089167,COLEGIO M3
33170347,COLEGIO M3
15562000,COLEGIO MAANAIM
29463289,COLEGIO MAANAIM
35289012,COLEGIO MACHADO DE ASSIS
22209603,COLEGIO MACHADO DE ASSIS
52029999,COLEGIO MACHADO DE ASSIS
22142517,COLEGIO MADRE SAVINA UNIDADE JOCKEY
22144420,COLEGIO MADRE TERESA
43107419,COLEGIO MAE DE DEUS
50035088,COLEGIO MAESTRIA - ENEM E VESTIBULARES
35107803,COLEGIO MAGISTER
31004731,COLEGIO MAGNUM AGOSTINIANO NOVA FLORESTA
28031563,COLEGIO MAGNUS
35004901,COLEGIO MAGNUS AGOSTINHO
33152713,COLEGIO MAIA SANTOS
31367966,COLEGIO MAIS
52033112,COLEGIO MAIS ANIMA
31383546,COLEGIO MAIS POSITIVO - UNIDADE II
33064709,COLEGIO MALLET SOARES
29461324,COLEGIO MANOEL RIBEIRO
50031651,COLEGIO MAPER
43176801,COLEGIO MARCO POLO
35125155,COLEGIO MARCONI UNIDADE VILA AUGUSTA
35172935,COLEGIO MARIA
13093126,COLEGIO MARIA ANGELIM
31005797,COLEGIO MARIA CLARA MACHADO
33098263,COLEGIO MARIA DA CONCEICAO BAPTISTA OLIVEIRA
29448468,COLEGIO MARIA EDITH RHODEN
23277050,COLEGIO MARIA ESTER 4
42035775,COLEGIO MARIA IMACULADA
29201969,COLEGIO MARIA JOSE
29442346,COLEGIO MARIA JOSE ARAUJO
29099838,COLEGIO MARIA MONTESSORI
27226115,COLEGIO MARIA MONTESSORI
52045579,COLEGIO MARIA MONTESSORI
50009060,COLEGIO MARIA MONTESSORI
23200758,COLEGIO MARIA STELA EEIFM
26118270,COLEGIO MARIA TEREZA
33177597,COLEGIO MARILIA MATTOSO - UNIDADE ICARAI - ENSINO MEDIO
33055866,COLEGIO MARILIA MATTOSO UNIDADE SAO DOMINGOS
35100444,COLEGIO MARILLAC
32010311,COLEGIO MARISTA
31318345,COLEGIO MARISTA DE ALFENAS
27034895,COLEGIO MARISTA DE MACEIO
24057134,COLEGIO MARISTA DE NATAL
29447518,COLEGIO MARISTA DE PATAMARES
21265585,COLEGIO MARISTA DO ARACAGY
31004880,COLEGIO MARISTA PADRE EUSTAQUIO
25093088,COLEGIO MARISTA PIO X
33066698,COLEGIO MARISTA SAO JOSE
33160830,COLEGIO MARISTA SAO JOSE BARRA
26122162,COLEGIO MARISTA SAO LUIS
35139580,COLEGIO MARQUES DE MONTE ALEGRE
33159068,COLEGIO MARQUES RODRIGUES - SULACAP
35155159,COLEGIO MASTER ANGLO DE ARARAQUARA
50034197,COLEGIO MASTER LTDA
31370614,COLEGIO MASTER MED
43090273,COLEGIO MATER AMABILIS
24002526,COLEGIO MATER CHRISTI
41093461,COLEGIO MATER DEI - EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO
29408148,COLEGIO MATISSE
21292647,COLEGIO MAX
51094061,COLEGIO MAXI
42014298,COLEGIO MAXIMILIANO GAIDZINSKI
31316059,COLEGIO MAXIMUS UNIDADE SANTA LUZIA
29435250,COLEGIO MEDEIROS MAGALHAES
29364060,COLEGIO MEDITERRANEO
33188319,COLEGIO MEIRELES MACEDO
35157028,COLEGIO MELO ARAGAO
35165451,COLEGIO MEMORIAL
24003662,COLEGIO MENINO DEUS LTDA
25079956,COLEGIO MENINO JESUS
25016172,COLEGIO MENINO JESUS
25111973,COLEGIO MENINO JESUS
25061674,COLEGIO MENINO JESUS DE PRAGA
35111648,COLEGIO MERE MARIE THEODORE VOIRON
22144030,COLEGIO MERITO D MARTONNE
51070464,COLEGIO MERITOS EDUCACIONAL MADRE LUIZA BERTRAND
43203817,COLEGIO MESQUITA
22144978,COLEGIO META
25132369,COLEGIO META
52087468,COLEGIO META
51091127,COLEGIO METHA
29452414,COLEGIO METODO
35005656,COLEGIO METROPOLITAN PAULINENSE
41123794,COLEGIO METROPOLITANA - EDUCACAO INFANTIL E ENSINO FUNDAMENTAL E MEDIO
42135613,COLEGIO METROPOLITANO
52091570,COLEGIO METROPOLITANO
35150587,COLEGIO METROPOLITANO
28032063,COLEGIO MICHELANGELO - MA E FILHOS
29327822,COLEGIO MIGUEL AFONSO
31040967,COLEGIO MILLENIUM
29431204,COLEGIO MILLENIUM
35299182,COLEGIO MILLENIUM LTDA ME
31223778,COLEGIO MINAS AUSTRAL - ENSINO FUNDAMENTAL E MEDIO
41131304,COLEGIO MODELO CURITIBA EIRELI
26122235,COLEGIO MODELO DO RECIFE
52057224,COLEGIO MODELO OS PEQUENINOS
33183015,COLEGIO MODERNO
23165901,COLEGIO MODULO
29182409,COLEGIO MODULO
41377117,COLEGIO MONJOLO - EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO
26075458,COLEGIO MONS ADELMAR DA MOTA VALENCA
42136490,COLEGIO MONS AGENOR NEVES MARQUES LTDA
52088308,COLEGIO MONSENHOR
29165660,COLEGIO MONSENHOR NEIVA
24089478,COLEGIO MONTE
27342018,COLEGIO MONTE SINAI
31256927,COLEGIO MONTE-SIONENSE
29455871,COLEGIO MONTEIRO LOBATO
52086526,COLEGIO MONTEIRO LOBATO
25030540,COLEGIO MONTEIRO LOBATO
29429064,COLEGIO MONTEIRO LOBATO
28007042,COLEGIO MONTEIRO LOBATO
25017934,COLEGIO MONTEIRO LOBATO LTDA
35456093,COLEGIO MONTESSORI
29190886,COLEGIO MONTESSORIANO
35197154,COLEGIO MORAES
23061553,COLEGIO MOREIRA XAVIER
25133519,COLEGIO MOTIVA LTDA - MOTIVA CENTRO
42038430,COLEGIO MOTIVACAO LTDA
26160307,COLEGIO MOTIVO
26125668,COLEGIO MOTIVO - CASA FORTE
26184834,COLEGIO MOTIVO CARUARU
26186225,COLEGIO MOTIVO PETROLINA
35006039,COLEGIO MULTIPLA ESCOLHA TUPA
26143330,COLEGIO MULTIPLO ENSINO
26193221,COLEGIO MULTIPLO ESCOLHA
33183678,COLEGIO MULTIPLOS
27258009,COLEGIO MULTIVISAO
29436710,COLEGIO MUNDIAL
28029771,COLEGIO MUNDO CRIATIVO
25266942,COLEGIO MUNDO DAS LETRAS E EXATO COLEGIO E CURSOS
42159571,COLEGIO MUNDO DO SABER
29442567,COLEGIO MUNDO MAGICO
43109152,COLEGIO MURIALDO
43041647,COLEGIO MURIALDO
43041639,COLEGIO MURIALDO - CAXIAS DO SUL
31316377,COLEGIO MUTUM
33055920,COLEGIO MV I ICARAI
33135746,COLEGIO MV1 SAO GONCALO
27224953,COLEGIO N SRA DA ROSA MISTICA
17055539,COLEGIO NABLA E VESTIBULARES
33148627,COLEGIO NACIONAL
31369969,COLEGIO NACIONAL - UNIDADE IV
31239666,COLEGIO NACIONAL DO ENSINO MEDIO DE ARAGUARI
35005406,COLEGIO NASCIMENTO EDUCACAO
42069432,COLEGIO NAVEGANTES FERREIRA PISKE
50033913,COLEGIO NAVIRAI-ENSINO FUNDAMENTAL E MEDIO
52093808,COLEGIO NEO OBJETIVO
31276651,COLEGIO NEUZA DUTRA
31376310,COLEGIO NIEDE GUIDON
31343889,COLEGIO NILTA DONOFRIO DE CARVALHO
31127949,COLEGIO NINI MOURAO
33143846,COLEGIO NITEROI
29093619,COLEGIO NOBRE DE FEIRA DE SANTANA
29243980,COLEGIO NOBREGA LTDA
31004162,COLEGIO NOEME CAMPOS
35121551,COLEGIO NOGUEIRA
13026496,COLEGIO NOSSA SENHORA AUXILIADORA
26033950,COLEGIO NOSSA SENHORA AUXILIADORA
27216705,COLEGIO NOSSA SENHORA AUXILIADORA
42145430,COLEGIO NOSSA SENHORA DA CONCEICAO
31255262,COLEGIO NOSSA SENHORA DA PENA
31006513,COLEGIO NOSSA SENHORA DA PIEDADE
29182441,COLEGIO NOSSA SENHORA DA SOLEDADE
29301505,COLEGIO NOSSA SENHORA DA VITORIA
26051648,COLEGIO NOSSA SENHORA DAS DORES
31004171,COLEGIO NOSSA SENHORA DAS DORES
22014543,COLEGIO NOSSA SENHORA DAS GRACAS
21114285,COLEGIO NOSSA SENHORA DE FATIMA
43123643,COLEGIO NOSSA SENHORA DE FATIMA
33063516,COLEGIO NOSSA SENHORA DE LOURDES
31196177,COLEGIO NOSSA SENHORA DE NAZARE
41130227,COLEGIO NOSSA SENHORA DE SION-SOLITUDE- EIEFEM
26064588,COLEGIO NOSSA SENHORA DO AMPARO
31202100,COLEGIO NOSSA SENHORA DO AMPARO
31004499,COLEGIO NOSSA SENHORA DO MONTE CALVARIO
13079220,COLEGIO NOSSA SENHORA DO ROSARIO
27054500,COLEGIO NOSSA SENHORA DO SANTISSIMO SACRAMENTO
24082147,COLEGIO NOSSA SENHORA DOS PRAZERES LTDA
27016439,COLEGIO NOSSA SENHORA ROSA MISTICA
43019056,COLEGIO NOSSA SRA AUXILIADORA - ESC DE 1 E 2
43105025,COLEGIO NOSSA SRA DA GLORIA
25007564,COLEGIO NOSSA SRA DO CARMO LTDA
33060754,COLEGIO NOSSO AMIGUINHO DE VILA DE CAVA
28032497,COLEGIO NOTA DEZ
51036215,COLEGIO NOTRE DAME DE LOURDES
52218350,COLEGIO NOVA EPOCA
35004190,COLEGIO NOVA EPOCA UNIDADE II
51064545,COLEGIO NOVA GERACAO
26156482,COLEGIO NOVA GERACAO - ARARIPINA - PE
29171644,COLEGIO NOVO ESPACO
31296848,COLEGIO NOVO MILENIO - COOTEC
31322245,COLEGIO NOVO MUNDO
41385667,COLEGIO NOVO MUNDO -ENSINO MEDIO
35004693,COLEGIO NOVO PATIO
35009366,COLEGIO NOVO UNIDADE ALTO DA BOA VISTA
29472067,COLEGIO NOVOS TALENTOS
26137631,COLEGIO NUCLEO
52106551,COLEGIO NUCLEO
26187353,COLEGIO NUCLEO - BOA VIAGEM
27043592,COLEGIO NUNILA MACHADO -ROSAL
21279810,COLEGIO O BOM PASTOR
21268894,COLEGIO O BOM PASTOR JUNIOR
28032250,COLEGIO O SABER
29343941,COLEGIO OASIS DE JACOBINA
29332249,COLEGIO OBJETIVA RAMILI
22142363,COLEGIO OBJETIVO
50013475,COLEGIO OBJETIVO ANAEC - NOVA ANDRADINA
33064601,COLEGIO OBJETIVO BOTAFOGO
33198993,COLEGIO OBJETIVO CABO FRIO
33175560,COLEGIO OBJETIVO CAMBOINHAS
24057193,COLEGIO OBJETIVO DE NATAL
35007022,COLEGIO OBJETIVO DE PIRACICABA
35159013,COLEGIO OBJETIVO DE RIO CLARO
35153151,COLEGIO OBJETIVO DE RIOLANDIA
22141693,COLEGIO OBJETIVO DIF
35139300,COLEGIO OBJETIVO ESPLANADA
35138794,COLEGIO OBJETIVO ITAPIRA
35176205,COLEGIO OBJETIVO JAGUARE
42143969,COLEGIO OBJETIVO LAGES
35169432,COLEGIO OBJETIVO PERUIBE
35582924,COLEGIO OBJETIVO PLENITUDE UNIDADE II
29453330,COLEGIO OBJETIVO PLUS
35005131,COLEGIO OBJETIVO PRIME
22025715,COLEGIO OBJETIVO S-S
33028567,COLEGIO OBJETIVO SAO PEDRO
41024826,COLEGIO OBJETIVO UNIDADE MARINGA
35142098,COLEGIO OBJETIVO UNIDADE SUZANO
52107990,COLEGIO OBJETIVO VALPARAISO
29365023,COLEGIO OFICINA
29542618,COLEGIO OFICINA DE VITORIA DA CONQUISTA
35008152,COLEGIO OFICINA DO ESTUDANTE UNIDADE PAINEIRAS
42142008,COLEGIO OFICINA LTDA
23232307,COLEGIO OLIMPICO
31369772,COLEGIO OLIMPO BH
52096785,COLEGIO OLIMPO GOIANIA
17056446,COLEGIO OLIMPO PALMAS INTEGRAL
31384909,COLEGIO OLIMPO TRIANGULO MINEIRO
29135249,COLEGIO OLIMPOS LTDA
15174077,COLEGIO OLIMPUS
23232390,COLEGIO OLIVEIRA CASTRO
21249911,COLEGIO OLYMPUS - YESI
31371971,COLEGIO OMEGA
29471583,COLEGIO OMEGA
35582323,COLEGIO OMEGA
31377899,COLEGIO OMEGA
31346934,COLEGIO OMEGA
26179679,COLEGIO OMEGA
28007050,COLEGIO OPCAO
31384828,COLEGIO OPCAO - UNIDADE II
35158549,COLEGIO ORION E PASSINHO SEGURO
31370258,COLEGIO ORLEANS E BRAGANCA
33036675,COLEGIO OSVALDO AFONSO
15551377,COLEGIO OSVALDO CRUZ
52061000,COLEGIO OSVALDO CRUZ
50007890,COLEGIO OSWALDO TOGNINI
31096270,COLEGIO PADRAO
32062435,COLEGIO PADRE OTAVIO MOREIRA
52202399,COLEGIO PADRE REUS
21298602,COLEGIO PADRE ROGERIO DUBOIS
23169923,COLEGIO PADRE VIANA
33147809,COLEGIO PALAS
33066752,COLEGIO PALAS
13026631,COLEGIO PALAS ATENA
35352652,COLEGIO PALAVRA VIVA UNIDADE II
17026237,COLEGIO PALMAS LTDA ME
29422310,COLEGIO PARAISO
33091226,COLEGIO PARAISO
23350628,COLEGIO PARAISO DA CULTURA
35141689,COLEGIO PARALELO
33149410,COLEGIO PARANAPUA
33100241,COLEGIO PARATY
23062541,COLEGIO PARQUE ESTUDANTIL GUADALAJARA
35144216,COLEGIO PARTHENON
35133115,COLEGIO PARTHENON BOM CLIMA
35004865,COLEGIO PASCHOAL DANTAS UNIDADE IV
